date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:13:51	162340/162340	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2022:13:49%20GMT	https://sites.google.com/view/lightspeedfiltersucks	C:/My%20Web%20Sites/uwu/sites.google.com/view/lightspeedfiltersucks.html	(from )
18:13:51	77/77	---MCZ	200	added ('OK')	text/plain	date:Fri,%2003%20May%202024%2022:13:50%20GMT	https://sites.google.com/robots.txt		(from )
18:13:51	297036/297036	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Jun%202023%2004:48:00%20GMT	https://ssl.gstatic.com/atari/images/simple-header-blended-small.png	C:/My%20Web%20Sites/uwu/ssl.gstatic.com/atari/images/simple-header-blended-small.png	(from https://sites.google.com/view/lightspeedfiltersucks)
18:13:51	15101/15101	---M--	200	added ('OK')	text/javascript	etag:%223767fe962befa4de%22	https://apis.google.com/js/client.js?onload=gapiLoaded	C:/My%20Web%20Sites/uwu/apis.google.com/js/clientc932.js	(from https://sites.google.com/view/lightspeedfiltersucks)
18:13:52	162373/162373	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2022:13:50%20GMT	https://sites.google.com/view/lightspeedfiltersucks/home	C:/My%20Web%20Sites/uwu/sites.google.com/view/lightspeedfiltersucks/home.html	(from https://sites.google.com/view/lightspeedfiltersucks)
18:13:52	138959/138959	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2022:13:51%20GMT	https://sites.google.com/view/lightspeedfiltersucks/home/report-a-problem-or-request-a-game	C:/My%20Web%20Sites/uwu/sites.google.com/view/lightspeedfiltersucks/home/report-a-problem-or-request-a-game.html	(from https://sites.google.com/view/lightspeedfiltersucks)
18:13:52	164475/164475	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2022:13:51%20GMT	https://sites.google.com/view/lightspeedfiltersucks/home/popular-games	C:/My%20Web%20Sites/uwu/sites.google.com/view/lightspeedfiltersucks/home/popular-games.html	(from https://sites.google.com/view/lightspeedfiltersucks)
18:13:53	146615/146615	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2022:13:51%20GMT	https://sites.google.com/view/lightspeedfiltersucks/home/tos	C:/My%20Web%20Sites/uwu/sites.google.com/view/lightspeedfiltersucks/home/tos.html	(from https://sites.google.com/view/lightspeedfiltersucks)
18:13:53	140502/140502	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2022:13:52%20GMT	https://sites.google.com/view/lightspeedfiltersucks/home/this-site-knows-everything	C:/My%20Web%20Sites/uwu/sites.google.com/view/lightspeedfiltersucks/home/this-site-knows-everything.html	(from https://sites.google.com/view/lightspeedfiltersucks)
18:13:53	142226/142226	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2022:13:52%20GMT	https://sites.google.com/view/lightspeedfiltersucks/home/partners	C:/My%20Web%20Sites/uwu/sites.google.com/view/lightspeedfiltersucks/home/partners.html	(from https://sites.google.com/view/lightspeedfiltersucks)
